SeriesCode,SeriesDescription,GeoAreaName,TimePeriod,Value
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Lebanon,2008,0.097
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Lebanon,2012,0.02
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Lebanon,2013,0.019
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Lebanon,2015,0.188
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Lebanon,2016,0.017
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Lebanon,2018,0.164
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Liberia,2014,78.37
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Liberia,2015,0.911
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Madagascar,2005,1.718
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Madagascar,2006,0.101
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Madagascar,2007,0.931
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Madagascar,2008,1.565
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Madagascar,2009,0.374
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Madagascar,2010,0.842
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Madagascar,2011,0.57
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Madagascar,2012,0.77
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Madagascar,2013,0.501
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Madagascar,2014,0.543
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Madagascar,2015,0.924
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Madagascar,2016,0.024
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Madagascar,2017,0.398
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Madagascar,2018,0.406
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Malawi,2006,0.022
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Malawi,2007,0.022
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Malawi,2015,6.624
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Malawi,2016,5.373
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Malawi,2017,5.187
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Malawi,2018,6.908
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Malaysia,2005,0.055
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Malaysia,2006,0.057
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Malaysia,2007,0.083
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Malaysia,2008,0.103
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Malaysia,2010,0.014
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Malaysia,2012,0.017
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Malaysia,2014,0.099
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Malaysia,2015,0.059
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Malaysia,2016,0.016
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Malaysia,2017,0.111
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Maldives,2005,0.312
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Maldives,2006,6.907
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Maldives,2007,0.287
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Maldives,2008,1.105
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Mali,2005,0.18
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Mali,2006,0.06
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Mali,2007,0.563
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Mali,2008,0.304
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Mali,2009,0.212
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Mali,2010,0.876
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Mali,2011,0.212
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Mali,2012,0.131
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Mali,2013,0.37
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Mali,2014,0.1
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Mali,2017,0.117
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Mauritius,2005,0.651
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Mauritius,2006,0.567
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Mauritius,2007,12.826
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Mauritius,2008,1.929
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Mauritius,2009,12.265
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Mauritius,2010,11.356
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Mauritius,2011,0.639
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Mauritius,2012,11.386
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Mauritius,2013,2.066
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Mauritius,2014,0.793
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Mexico,2005,1.063
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Mexico,2006,0.986
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Mexico,2007,1.054
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Mexico,2008,4.183
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Mexico,2009,1.106
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Mexico,2010,1.065
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Mexico,2011,0.529
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Mexico,2012,0.285
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Mexico,2013,0.852
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Mexico,2015,0.392
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Mexico,2016,0.388
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Mexico,2017,0.679
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Mexico,2018,0.385
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Mongolia,2005,7.639
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Mongolia,2006,7.31
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Mongolia,2007,8.296
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Mongolia,2008,9.931
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Mongolia,2010,5.456
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Mongolia,2012,5.508
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Mongolia,2013,0.07
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Mongolia,2014,3.283
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Mongolia,2015,6.651
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Mongolia,2016,7.597
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Mongolia,2017,6.633
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Montenegro,2006,8.13
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Montenegro,2009,0.162
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Montenegro,2013,3.059
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Morocco,2008,0.187
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Morocco,2009,0.319
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Morocco,2010,0.142
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Morocco,2011,0.024
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Morocco,2012,0.009
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Morocco,2013,0.015
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Morocco,2014,0.003
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Mozambique,2005,5.96
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Mozambique,2006,4.228
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Mozambique,2007,4.917
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Mozambique,2008,5.266
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Mozambique,2009,2.67
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Mozambique,2010,0.078
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Mozambique,2011,0.076
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Mozambique,2012,0.109
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Mozambique,2015,0.657
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Mozambique,2016,0.205
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Mozambique,2017,0.104
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Mozambique,2018,0.154
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Namibia,2017,1.539
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Nepal,2006,2.698
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Nepal,2007,2.781
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Nepal,2008,4.007
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Nepal,2009,5.235
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Nepal,2010,4.233
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Nepal,2011,2.024
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Nepal,2012,1.779
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Nepal,2013,2.287
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Nepal,2014,2.768
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Nepal,2015,33.012
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Nepal,2016,1.715
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Nepal,2017,1.901
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Nepal,2018,1.644
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",New Caledonia,2009,1.633
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",New Caledonia,2011,1.181
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Vanuatu,2006,0.932
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Vanuatu,2011,0.413
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Vanuatu,2014,5.022
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Vanuatu,2015,4.157
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",New Zealand,2016,0.043
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",New Zealand,2017,0.021
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Nicaragua,2005,0.167
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Nicaragua,2006,0.844
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Nicaragua,2007,24.465
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Nicaragua,2008,0.483
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Nicaragua,2009,0.106
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Nicaragua,2010,0.418
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Nicaragua,2011,0.258
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Nicaragua,2012,0.306
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Nicaragua,2013,0.656
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Niger,2005,1.601
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Niger,2006,3.581
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Niger,2007,1.766
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Niger,2008,3.796
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Niger,2009,5.615
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Niger,2010,5.394
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Niger,2011,4.108
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Niger,2012,3.102
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Niger,2013,2.312
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Niger,2015,7.644
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Niger,2016,1.799
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Niger,2017,2.403
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Niger,2018,2.071
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Norway,2017,4.354
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Pakistan,2005,30.375
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Pakistan,2006,6.725
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Pakistan,2007,2.946
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Pakistan,2008,5.1
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Pakistan,2009,4.22
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Pakistan,2010,3.178
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Pakistan,2011,1.529
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Pakistan,2012,1.912
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Pakistan,2013,1.844
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Pakistan,2014,0.849
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Pakistan,2016,0.219
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Pakistan,2017,0.166
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Pakistan,2018,0.068
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Panama,2005,0.39
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Panama,2006,0.324
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Panama,2007,0.955
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Panama,2008,4.067
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Panama,2009,2.626
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Panama,2010,1.839
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Panama,2011,2.185
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Panama,2012,1.007
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Panama,2013,1.719
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Panama,2014,2.664
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Panama,2015,0.328
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Panama,2016,1.289
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Panama,2017,0.669
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Panama,2018,1.115
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Papua New Guinea,2005,0.063
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Papua New Guinea,2006,0.974
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Papua New Guinea,2007,7.74
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Papua New Guinea,2008,0.354
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Papua New Guinea,2009,5.455
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Papua New Guinea,2010,0.225
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Papua New Guinea,2011,0.014
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Papua New Guinea,2012,0.929
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Papua New Guinea,2013,0.132
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Papua New Guinea,2014,0.129
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Papua New Guinea,2015,0.379
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Paraguay,2005,0.035
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Paraguay,2006,0.034
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Paraguay,2007,0.318
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Paraguay,2008,0.761
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Paraguay,2009,0.245
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Paraguay,2010,0.338
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Paraguay,2011,0.397
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Paraguay,2012,0.408
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Paraguay,2013,0.062
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Paraguay,2014,0.122
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Paraguay,2015,0.136
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Paraguay,2016,0.268
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Paraguay,2018,0.101
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Peru,2005,0.5
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Peru,2006,0.333
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Peru,2007,2.259
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Peru,2008,0.695
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Peru,2009,0.51
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Peru,2010,0.623
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Peru,2011,0.064
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Peru,2012,0.7
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Peru,2013,0.507
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Peru,2014,0.291
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Peru,2015,0.574
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Peru,2016,0.34
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Peru,2017,0.771
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Peru,2018,0.516
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Philippines,2015,0.5
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Philippines,2016,0.508
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Philippines,2017,0.381
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Philippines,2018,0.243
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Guinea-Bissau,2017,2.368
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Guinea-Bissau,2018,0.055
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Timor-Leste,2009,0.366
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Timor-Leste,2010,0.901
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Timor-Leste,2011,0.354
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Timor-Leste,2012,0.864
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Timor-Leste,2013,1.52
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Timor-Leste,2014,0.247
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Timor-Leste,2015,5.882
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Timor-Leste,2016,0.236
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Romania,2018,6.328
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Rwanda,2016,0.294
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Saint Kitts and Nevis,2006,4.064
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Saint Kitts and Nevis,2007,8.035
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Saint Kitts and Nevis,2008,1.987
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Saint Kitts and Nevis,2010,3.888
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Saint Kitts and Nevis,2011,1.923
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Saint Kitts and Nevis,2014,3.722
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Saint Lucia,2007,0.598
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Saint Lucia,2009,1.754
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Saint Lucia,2010,6.953
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Saint Lucia,2011,11.505
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Saint Lucia,2013,2.846
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Saint Vincent and the Grenadines,2005,1.839
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Saint Vincent and the Grenadines,2008,0.916
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Saint Vincent and the Grenadines,2013,10.977
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Senegal,2005,0.72
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Senegal,2006,0.649
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Senegal,2007,0.952
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Senegal,2008,0.361
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Senegal,2009,0.582
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Senegal,2010,1.68
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Senegal,2011,1.481
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Senegal,2012,2.182
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Senegal,2013,4.837
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Senegal,2014,4.125
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Senegal,2015,0.027
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Serbia,2005,0.067
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Serbia,2006,0.135
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Serbia,2007,0.163
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Serbia,2008,0.245
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Serbia,2009,0.219
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Serbia,2012,0.764
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Serbia,2013,0.056
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Serbia,2016,0.014
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Seychelles,2011,2.287
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Sierra Leone,2006,0.051
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Sierra Leone,2009,0.903
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Sierra Leone,2010,0.913
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Sierra Leone,2011,0.696
Disaster Impact,"Number of deaths and missing persons attributed to disasters per 100,000 population (number)",Sierra Leone,2012,3.798
